Date,Day,Month,Year,Customer_Age,Age_Group,Age_Group_NUMBER,Customer_Gender,Country,Product_Category,Order_Quantity,Unit_Cost,Unit_Price,Profit,Revenue
23-06-17,23,June,2017,62,Adults (35-64),1,M,United States,Bikes,2,1912,3400,2976,6800
24-06-17,24,June,2017,19,Youth (<25),1,M,Germany,Bikes,2,1555,2443,1776,4886
24-06-17,24,June,2017,26,Young Adults (25-34),1,M,Australia,Bikes,2,713,1120,814,2240
24-06-17,24,June,2017,28,Young Adults (25-34),1,M,United States,Bikes,2,2171,3578,2814,7156
24-06-17,24,June,2017,37,Adults (35-64),1,M,United States,Bikes,2,2171,3578,2814,7156
24-06-17,24,June,2017,42,Adults (35-64),1,M,United States,Bikes,2,1266,2320,2108,4640
24-06-17,24,June,2017,44,Adults (35-64),1,M,United States,Bikes,2,344,540,392,1080
24-06-17,24,June,2017,45,Adults (35-64),1,M,Australia,Bikes,2,344,540,392,1080
25-06-17,25,June,2017,27,Young Adults (25-34),1,M,United Kingdom,Bikes,2,420,769,698,1538
25-06-17,25,June,2017,31,Young Adults (25-34),1,F,United States,Bikes,2,2171,3578,2814,7156
25-06-17,25,June,2017,40,Adults (35-64),1,F,United States,Bikes,2,1555,2443,1776,4886
25-06-17,25,June,2017,42,Adults (35-64),1,M,United States,Bikes,2,344,540,392,1080
25-06-17,25,June,2017,56,Adults (35-64),1,M,United States,Bikes,2,1519,2443,1848,4886
26-06-17,26,June,2017,17,Youth (<25),1,F,Australia,Bikes,2,420,769,698,1538
26-06-17,26,June,2017,21,Youth (<25),1,F,Australia,Bikes,2,1252,2295,2086,4590
26-06-17,26,June,2017,27,Young Adults (25-34),1,M,United Kingdom,Bikes,2,344,540,392,1080
26-06-17,26,June,2017,28,Young Adults (25-34),1,M,France,Bikes,2,2171,3578,2814,7156
26-06-17,26,June,2017,28,Young Adults (25-34),1,F,France,Bikes,2,2171,3578,2814,7156
26-06-17,26,June,2017,38,Adults (35-64),1,F,France,Bikes,2,1555,2443,1776,4886
26-06-17,26,June,2017,39,Adults (35-64),1,M,United States,Bikes,2,1083,1701,1236,3402
27-06-17,27,June,2017,20,Youth (<25),1,M,Australia,Bikes,2,308,565,514,1130
27-06-17,27,June,2017,25,Young Adults (25-34),1,M,Australia,Bikes,2,713,1120,814,2240
27-06-17,27,June,2017,29,Young Adults (25-34),1,M,United States,Bikes,2,344,540,392,1080
27-06-17,27,June,2017,37,Adults (35-64),1,M,United States,Bikes,2,487,783,592,1566
27-06-17,27,June,2017,37,Adults (35-64),1,M,United States,Bikes,2,487,783,592,1566
27-06-17,27,June,2017,37,Adults (35-64),1,F,United States,Bikes,2,713,1120,814,2240
27-06-17,27,June,2017,39,Adults (35-64),1,F,canada,Bikes,2,1083,1701,1236,3402
27-06-17,27,June,2017,43,Adults (35-64),1,M,United States,Bikes,2,2171,3578,2814,7156
27-06-17,27,June,2017,57,Adults (35-64),1,M,United States,Bikes,2,2171,3578,2814,7156
28-06-17,28,June,2017,34,Young Adults (25-34),1,M,canada,Bikes,2,295,540,490,1080
28-06-17,28,June,2017,37,Adults (35-64),1,M,Germany,Bikes,2,713,1120,814,2240
28-06-17,28,June,2017,39,Adults (35-64),1,F,United States,Bikes,2,713,1120,814,2240
28-06-17,28,June,2017,44,Adults (35-64),1,F,Australia,Bikes,2,344,540,392,1080
28-06-17,28,June,2017,56,Adults (35-64),1,F,United States,Bikes,2,344,540,392,1080
29-06-17,29,June,2017,18,Youth (<25),1,F,canada,Bikes,2,2171,3578,2814,7156
29-06-17,29,June,2017,20,Youth (<25),1,F,Australia,Bikes,2,344,540,392,1080
29-06-17,29,June,2017,29,Young Adults (25-34),1,F,United States,Bikes,2,713,1120,814,2240
29-06-17,29,June,2017,42,Adults (35-64),1,F,United States,Bikes,2,344,540,392,1080
29-06-17,29,June,2017,43,Adults (35-64),1,M,United Kingdom,Bikes,2,713,1120,814,2240
29-06-17,29,June,2017,49,Adults (35-64),1,M,canada,Bikes,2,2171,3578,2814,7156
29-06-17,29,June,2017,54,Adults (35-64),1,F,Australia,Bikes,2,1252,2295,2086,4590
29-06-17,29,June,2017,54,Adults (35-64),1,M,Australia,Bikes,2,1252,2295,2086,4590
30-06-17,30,June,2017,17,Youth (<25),1,M,Australia,Bikes,2,1252,2295,2086,4590
30-06-17,30,June,2017,20,Youth (<25),1,M,Australia,Bikes,2,344,540,392,1080
30-06-17,30,June,2017,28,Young Adults (25-34),1,F,Germany,Bikes,2,1555,2443,1776,4886
30-06-17,30,June,2017,40,Adults (35-64),1,F,France,Bikes,2,1083,1701,1236,3402
30-06-17,30,June,2017,58,Adults (35-64),1,F,United States,Bikes,2,2171,3578,2814,7156
30-06-17,30,June,2017,62,Adults (35-64),1,M,United States,Bikes,2,1912,3400,2976,6800
1/7/2017,1,July,2017,17,Youth (<25),1,F,Australia,Bikes,2,295,540,490,1080
1/7/2017,1,July,2017,23,Youth (<25),1,F,Australia,Bikes,2,1266,2320,2108,4640
1/7/2017,1,July,2017,23,Youth (<25),1,M,United States,Bikes,2,344,540,392,1080
1/7/2017,1,July,2017,23,Youth (<25),1,F,Germany,Bikes,2,1083,1701,1236,3402
1/7/2017,1,July,2017,24,Youth (<25),1,F,Australia,Bikes,2,1252,2295,2086,4590
1/7/2017,1,July,2017,35,Adults (35-64),1,M,Australia,Bikes,2,1083,1701,1236,3402
1/7/2017,1,July,2017,44,Adults (35-64),1,M,Germany,Bikes,2,487,783,592,1566
1/7/2017,1,July,2017,55,Adults (35-64),1,F,Germany,Bikes,2,1083,1701,1236,3402
2/7/2017,2,July,2017,33,Young Adults (25-34),1,M,United States,Bikes,2,344,540,392,1080
2/7/2017,2,July,2017,39,Adults (35-64),1,F,Germany,Bikes,2,1083,1701,1236,3402
2/7/2017,2,July,2017,43,Adults (35-64),1,F,United Kingdom,Bikes,2,344,540,392,1080
3/7/2017,3,July,2017,17,Youth (<25),1,F,United States,Bikes,2,344,540,392,1080
3/7/2017,3,July,2017,20,Youth (<25),1,M,United States,Bikes,2,713,1120,814,2240
3/7/2017,3,July,2017,22,Youth (<25),1,M,United States,Bikes,2,1519,2443,1848,4886
3/7/2017,3,July,2017,28,Young Adults (25-34),1,F,United States,Bikes,2,1519,2443,1848,4886
3/7/2017,3,July,2017,28,Young Adults (25-34),1,F,Australia,Bikes,2,1555,2443,1776,4886
3/7/2017,3,July,2017,30,Young Adults (25-34),1,M,Australia,Bikes,2,344,540,392,1080
3/7/2017,3,July,2017,37,Adults (35-64),1,M,Australia,Bikes,2,1555,2443,1776,4886
3/7/2017,3,July,2017,39,Adults (35-64),1,M,canada,Bikes,2,1252,2295,2086,4590
3/7/2017,3,July,2017,40,Adults (35-64),1,M,Australia,Bikes,2,713,1120,814,2240
3/7/2017,3,July,2017,51,Adults (35-64),1,F,United States,Bikes,2,344,540,392,1080
3/7/2017,3,July,2017,52,Adults (35-64),1,M,United States,Bikes,2,2171,3578,2814,7156
3/7/2017,3,July,2017,52,Adults (35-64),1,F,United States,Bikes,2,2171,3578,2814,7156
3/7/2017,3,July,2017,56,Adults (35-64),1,F,Germany,Bikes,2,1555,2443,1776,4886
4/7/2017,4,July,2017,22,Youth (<25),1,M,United States,Bikes,2,1519,2443,1848,4886
4/7/2017,4,July,2017,23,Youth (<25),1,M,United States,Bikes,2,344,540,392,1080
4/7/2017,4,July,2017,36,Adults (35-64),1,M,canada,Bikes,2,420,769,698,1538
4/7/2017,4,July,2017,36,Adults (35-64),1,F,Australia,Bikes,2,1083,1701,1236,3402
4/7/2017,4,July,2017,40,Adults (35-64),1,M,United States,Bikes,2,713,1120,814,2240
4/7/2017,4,July,2017,43,Adults (35-64),1,M,United Kingdom,Bikes,2,713,1120,814,2240
4/7/2017,4,July,2017,43,Adults (35-64),1,F,France,Bikes,2,1519,2443,1848,4886
4/7/2017,4,July,2017,46,Adults (35-64),1,F,Germany,Bikes,2,487,783,592,1566
4/7/2017,4,July,2017,47,Adults (35-64),1,F,Germany,Bikes,2,1555,2443,1776,4886
5/7/2017,5,July,2017,17,Youth (<25),1,M,Australia,Bikes,2,1252,2295,2086,4590
5/7/2017,5,July,2017,23,Youth (<25),1,M,United Kingdom,Bikes,2,1555,2443,1776,4886
5/7/2017,5,July,2017,24,Youth (<25),1,M,canada,Bikes,2,1083,1701,1236,3402
5/7/2017,5,July,2017,24,Youth (<25),1,F,canada,Bikes,2,1555,2443,1776,4886
5/7/2017,5,July,2017,25,Young Adults (25-34),1,M,Germany,Bikes,2,1266,2320,2108,4640
5/7/2017,5,July,2017,26,Young Adults (25-34),1,M,canada,Bikes,2,2171,3578,2814,7156
5/7/2017,5,July,2017,31,Young Adults (25-34),1,M,France,Bikes,2,344,540,392,1080
5/7/2017,5,July,2017,40,Adults (35-64),1,F,United States,Bikes,2,1555,2443,1776,4886
5/7/2017,5,July,2017,45,Adults (35-64),1,F,France,Bikes,2,1083,1701,1236,3402
5/7/2017,5,July,2017,48,Adults (35-64),1,F,canada,Bikes,2,344,540,392,1080
6/7/2017,6,July,2017,19,Youth (<25),1,F,Australia,Bikes,2,344,540,392,1080
6/7/2017,6,July,2017,20,Youth (<25),1,M,United Kingdom,Bikes,2,420,769,698,1538
6/7/2017,6,July,2017,20,Youth (<25),1,F,Australia,Bikes,2,344,540,392,1080
6/7/2017,6,July,2017,24,Youth (<25),1,M,Australia,Bikes,2,1252,2295,2086,4590
6/7/2017,6,July,2017,24,Youth (<25),1,M,France,Bikes,2,1083,1701,1236,3402
6/7/2017,6,July,2017,25,Young Adults (25-34),1,M,France,Bikes,2,1555,2443,1776,4886
6/7/2017,6,July,2017,27,Young Adults (25-34),1,F,United States,Bikes,2,344,540,392,1080
6/7/2017,6,July,2017,28,Young Adults (25-34),1,M,canada,Bikes,2,713,1120,814,2240
6/7/2017,6,July,2017,28,Young Adults (25-34),1,M,Australia,Bikes,2,1083,1701,1236,3402
6/7/2017,6,July,2017,35,Adults (35-64),1,M,Australia,Bikes,2,1083,1701,1236,3402
6/7/2017,6,July,2017,39,Adults (35-64),1,F,United Kingdom,Bikes,2,344,540,392,1080
7/7/2017,7,July,2017,18,Youth (<25),1,M,Australia,Bikes,2,308,565,514,1130
7/7/2017,7,July,2017,19,Youth (<25),1,M,United States,Bikes,2,713,1120,814,2240
7/7/2017,7,July,2017,21,Youth (<25),1,F,Australia,Bikes,2,1252,2295,2086,4590
7/7/2017,7,July,2017,22,Youth (<25),1,M,Australia,Bikes,2,1252,2295,2086,4590
7/7/2017,7,July,2017,22,Youth (<25),1,M,United States,Bikes,2,1519,2443,1848,4886
7/7/2017,7,July,2017,25,Young Adults (25-34),1,F,canada,Bikes,2,344,540,392,1080
7/7/2017,7,July,2017,50,Adults (35-64),1,F,United States,Bikes,2,1083,1701,1236,3402
7/7/2017,7,July,2017,51,Adults (35-64),1,F,Germany,Bikes,2,344,540,392,1080
7/7/2017,7,July,2017,51,Adults (35-64),1,M,Germany,Bikes,2,1555,2443,1776,4886
8/7/2017,8,July,2017,22,Youth (<25),1,M,canada,Bikes,2,2171,3578,2814,7156
8/7/2017,8,July,2017,29,Young Adults (25-34),1,M,Australia,Bikes,2,1555,2443,1776,4886
8/7/2017,8,July,2017,36,Adults (35-64),1,F,Australia,Bikes,2,1083,1701,1236,3402
8/7/2017,8,July,2017,38,Adults (35-64),1,M,United States,Bikes,2,1555,2443,1776,4886
8/7/2017,8,July,2017,39,Adults (35-64),1,F,canada,Bikes,2,1266,2320,2108,4640
8/7/2017,8,July,2017,44,Adults (35-64),1,M,United Kingdom,Bikes,2,713,1120,814,2240
9/7/2017,9,July,2017,22,Youth (<25),1,F,United States,Bikes,2,1555,2443,1776,4886
9/7/2017,9,July,2017,22,Youth (<25),1,F,United States,Bikes,2,344,540,392,1080
9/7/2017,9,July,2017,24,Youth (<25),1,M,Australia,Bikes,2,1252,2295,2086,4590
9/7/2017,9,July,2017,43,Adults (35-64),1,F,United States,Bikes,2,1266,2320,2108,4640
9/7/2017,9,July,2017,48,Adults (35-64),1,M,United States,Bikes,2,1266,2320,2108,4640
10/7/2017,10,July,2017,19,Youth (<25),1,M,United States,Bikes,2,713,1120,814,2240
10/7/2017,10,July,2017,28,Young Adults (25-34),1,M,United States,Bikes,2,2171,3578,2814,7156
10/7/2017,10,July,2017,29,Young Adults (25-34),1,F,Australia,Bikes,2,1555,2443,1776,4886
10/7/2017,10,July,2017,33,Young Adults (25-34),1,F,Australia,Bikes,2,1555,2443,1776,4886
10/7/2017,10,July,2017,41,Adults (35-64),1,M,United Kingdom,Bikes,2,1519,2443,1848,4886
10/7/2017,10,July,2017,41,Adults (35-64),1,M,Australia,Bikes,2,344,540,392,1080
10/7/2017,10,July,2017,44,Adults (35-64),1,M,Germany,Bikes,2,487,783,592,1566
11/7/2017,11,July,2017,17,Youth (<25),1,M,Australia,Bikes,2,1252,2295,2086,4590
11/7/2017,11,July,2017,17,Youth (<25),1,M,United States,Bikes,2,1252,2295,2086,4590
11/7/2017,11,July,2017,18,Youth (<25),1,F,United States,Bikes,2,487,783,592,1566
11/7/2017,11,July,2017,23,Youth (<25),1,F,United States,Bikes,2,420,769,698,1538
11/7/2017,11,July,2017,23,Youth (<25),1,M,United States,Bikes,2,713,1120,814,2240
14-05-19,11,July,2017,23,Youth (<25),1,F,United States,Bikes,2,2171,3578,2814,7156
14-05-19,11,July,2017,26,Young Adults (25-34),1,F,United Kingdom,Bikes,2,1083,1701,1236,3402
14-05-19,11,July,2017,28,Young Adults (25-34),1,M,Australia,Bikes,2,1083,1701,1236,3402
11/7/2017,11,July,2017,33,Young Adults (25-34),1,M,Australia,Bikes,2,1555,2443,1776,4886
11/7/2017,11,July,2017,40,Adults (35-64),1,F,Germany,Bikes,2,1555,2443,1776,4886
11/7/2017,11,July,2017,43,Adults (35-64),1,M,Germany,Bikes,2,487,783,592,1566
14-05-19,11,July,2017,53,Adults (35-64),1,F,United States,Bikes,2,2171,3578,2814,7156
12/7/2017,12,July,2017,21,Youth (<25),1,M,United States,Bikes,2,1555,2443,1776,4886
14-05-19,12,July,2017,23,Youth (<25),1,F,United States,Bikes,2,713,1120,814,2240
12/7/2017,12,July,2017,26,Young Adults (25-34),1,F,Australia,Bikes,2,1252,2295,2086,4590
14-05-19,12,July,2017,29,Young Adults (25-34),1,M,United States,Bikes,2,487,783,592,1566
14-05-19,12,July,2017,42,Adults (35-64),1,M,Germany,Bikes,2,487,783,592,1566
14-05-19,12,July,2017,43,Adults (35-64),1,M,United States,Bikes,2,1252,2295,2086,4590
14-05-19,12,July,2017,45,Adults (35-64),1,F,United Kingdom,Bikes,2,344,540,392,1080
14-05-19,12,July,2017,50,Adults (35-64),1,M,United States,Bikes,2,1083,1701,1236,3402
13-07-17,13,July,2017,22,Youth (<25),1,F,Australia,Bikes,2,1252,2295,2086,4590
13-07-17,13,July,2017,22,Youth (<25),1,M,United Kingdom,Bikes,2,308,565,514,1130
13-07-17,13,July,2017,29,Young Adults (25-34),1,M,United States,Bikes,2,1252,2295,2086,4590
13-07-17,13,July,2017,30,Young Adults (25-34),1,M,United States,Bikes,2,2171,3578,2814,7156
13-07-17,13,July,2017,31,Young Adults (25-34),1,F,United Kingdom,Bikes,2,1266,2320,2108,4640
13-07-17,13,July,2017,31,Young Adults (25-34),1,M,United States,Bikes,2,2171,3578,2814,7156
13-07-17,13,July,2017,32,Young Adults (25-34),1,F,United States,Bikes,2,487,783,592,1566
13-07-17,13,July,2017,33,Young Adults (25-34),1,F,United States,Bikes,2,713,1120,814,2240
13-07-17,13,July,2017,34,Young Adults (25-34),1,F,United States,Bikes,2,1519,2443,1848,4886
13-07-17,13,July,2017,41,Adults (35-64),1,F,United Kingdom,Bikes,2,713,1120,814,2240
13-07-17,13,July,2017,47,Adults (35-64),1,M,France,Bikes,2,713,1120,814,2240
13-07-17,13,July,2017,55,Adults (35-64),1,M,United States,Bikes,2,1519,2443,1848,4886
14-07-17,14,July,2017,22,Youth (<25),1,M,United States,Bikes,2,420,769,698,1538
14-07-17,14,July,2017,24,Youth (<25),1,F,United States,Bikes,2,487,783,592,1566
14-07-17,14,July,2017,28,Young Adults (25-34),1,F,United States,Bikes,2,713,1120,814,2240
14-07-17,14,July,2017,29,Young Adults (25-34),1,M,United States,Bikes,2,344,540,392,1080
14-07-17,14,July,2017,31,Young Adults (25-34),1,F,United States,Bikes,2,1252,2295,2086,4590
14-07-17,14,July,2017,36,Adults (35-64),1,F,Australia,Bikes,2,1083,1701,1236,3402
14-07-17,14,July,2017,37,Adults (35-64),1,F,France,Bikes,2,1252,2295,2086,4590
14-07-17,14,July,2017,48,Adults (35-64),1,F,canada,Bikes,2,344,540,392,1080
14-07-17,14,July,2017,51,Adults (35-64),1,M,United States,Bikes,2,344,540,392,1080
14-07-17,14,July,2017,68,Seniors (64+),1,F,Australia,Bikes,2,1083,1701,1236,3402
15-07-17,15,July,2017,18,Youth (<25),1,F,United States,Bikes,2,487,783,592,1566
15-07-17,15,July,2017,23,Youth (<25),1,M,France,Bikes,2,2171,3578,2814,7156
15-07-17,15,July,2017,23,Youth (<25),1,M,United States,Bikes,2,344,540,392,1080
15-07-17,15,July,2017,30,Young Adults (25-34),1,M,canada,Bikes,2,344,540,392,1080
16-07-17,16,July,2017,21,Youth (<25),1,M,Australia,Bikes,2,1252,2295,2086,4590
16-07-17,16,July,2017,22,Youth (<25),1,F,Australia,Bikes,2,1266,2320,2108,4640
16-07-17,16,July,2017,22,Youth (<25),1,M,United States,Bikes,2,1519,2443,1848,4886
16-07-17,16,July,2017,35,Adults (35-64),1,M,Australia,Bikes,2,713,1120,814,2240
16-07-17,16,July,2017,43,Adults (35-64),1,F,France,Bikes,2,487,783,592,1566
16-07-17,16,July,2017,46,Adults (35-64),1,M,France,Bikes,2,344,540,392,1080
17-07-17,17,July,2017,19,Youth (<25),1,F,United States,Bikes,2,1083,1701,1236,3402
17-07-17,17,July,2017,19,Youth (<25),1,M,Australia,Bikes,2,344,540,392,1080
17-07-17,17,July,2017,21,Youth (<25),1,M,United States,Bikes,2,1555,2443,1776,4886
17-07-17,17,July,2017,23,Youth (<25),1,M,United States,Bikes,2,344,540,392,1080
17-07-17,17,July,2017,25,Young Adults (25-34),1,M,Germany,Bikes,2,2171,3578,2814,7156
17-07-17,17,July,2017,29,Young Adults (25-34),1,M,France,Bikes,2,1555,2443,1776,4886
17-07-17,17,July,2017,30,Young Adults (25-34),1,F,canada,Bikes,2,2171,3578,2814,7156
17-07-17,17,July,2017,32,Young Adults (25-34),1,F,United States,Bikes,2,2171,3578,2814,7156
17-07-17,17,July,2017,33,Young Adults (25-34),1,M,Australia,Bikes,2,1083,1701,1236,3402
17-07-17,17,July,2017,46,Adults (35-64),1,F,United States,Bikes,2,420,769,698,1538
17-07-17,17,July,2017,50,Adults (35-64),1,F,United States,Bikes,2,1083,1701,1236,3402
18-07-17,18,July,2017,17,Youth (<25),1,M,Australia,Bikes,2,1252,2295,2086,4590
18-07-17,18,July,2017,18,Youth (<25),1,F,Australia,Bikes,2,1266,2320,2108,4640
18-07-17,18,July,2017,25,Young Adults (25-34),1,F,Australia,Bikes,2,1555,2443,1776,4886
18-07-17,18,July,2017,31,Young Adults (25-34),1,M,United States,Bikes,2,2171,3578,2814,7156
18-07-17,18,July,2017,32,Young Adults (25-34),1,F,canada,Bikes,2,2171,3578,2814,7156
18-07-17,18,July,2017,38,Adults (35-64),1,M,France,Bikes,2,1252,2295,2086,4590
18-07-17,18,July,2017,56,Adults (35-64),1,F,United States,Bikes,2,713,1120,814,2240
19-07-17,19,July,2017,19,Youth (<25),1,F,United States,Bikes,2,713,1120,814,2240
19-07-17,19,July,2017,23,Youth (<25),1,M,United States,Bikes,2,1083,1701,1236,3402
19-07-17,19,July,2017,26,Young Adults (25-34),1,M,Australia,Bikes,2,420,769,698,1538
19-07-17,19,July,2017,27,Young Adults (25-34),1,F,canada,Bikes,2,713,1120,814,2240
19-07-17,19,July,2017,31,Young Adults (25-34),1,M,France,Bikes,2,2171,3578,2814,7156
19-07-17,19,July,2017,31,Young Adults (25-34),1,M,United States,Bikes,2,2171,3578,2814,7156
19-07-17,19,July,2017,36,Adults (35-64),1,F,canada,Bikes,2,295,540,490,1080
19-07-17,19,July,2017,42,Adults (35-64),1,M,Germany,Bikes,2,487,783,592,1566
20-07-17,20,July,2017,20,Youth (<25),1,M,United States,Bikes,2,2171,3578,2814,7156
20-07-17,20,July,2017,22,Youth (<25),1,M,United States,Bikes,2,1519,2443,1848,4886
20-07-17,20,July,2017,23,Youth (<25),1,F,Australia,Bikes,2,1266,2320,2108,4640
20-07-17,20,July,2017,27,Young Adults (25-34),1,M,Australia,Bikes,2,1555,2443,1776,4886
20-07-17,20,July,2017,28,Young Adults (25-34),1,F,canada,Bikes,2,1519,2443,1848,4886
20-07-17,20,July,2017,29,Young Adults (25-34),1,M,France,Bikes,2,2171,3578,2814,7156
20-07-17,20,July,2017,29,Young Adults (25-34),1,F,United States,Bikes,2,713,1120,814,2240
20-07-17,20,July,2017,29,Young Adults (25-34),1,M,France,Bikes,2,713,1120,814,2240
20-07-17,20,July,2017,31,Young Adults (25-34),1,F,United States,Bikes,2,487,783,592,1566
20-07-17,20,July,2017,54,Adults (35-64),1,F,United States,Bikes,2,487,783,592,1566
21-07-17,21,July,2017,18,Youth (<25),1,F,Australia,Bikes,2,344,540,392,1080
21-07-17,21,July,2017,20,Youth (<25),1,M,United Kingdom,Bikes,2,420,769,698,1538
21-07-17,21,July,2017,26,Young Adults (25-34),1,M,United Kingdom,Bikes,2,1555,2443,1776,4886
21-07-17,21,July,2017,31,Young Adults (25-34),1,M,United States,Bikes,2,2171,3578,2814,7156
21-07-17,21,July,2017,32,Young Adults (25-34),1,M,France,Bikes,2,344,540,392,1080
21-07-17,21,July,2017,35,Adults (35-64),1,F,Australia,Bikes,2,1083,1701,1236,3402
21-07-17,21,July,2017,39,Adults (35-64),1,F,canada,Bikes,2,1266,2320,2108,4640
21-07-17,21,July,2017,51,Adults (35-64),1,F,United States,Bikes,2,344,540,392,1080
21-07-17,21,July,2017,51,Adults (35-64),1,F,canada,Bikes,2,713,1120,814,2240
21-07-17,21,July,2017,53,Adults (35-64),1,F,France,Bikes,2,2171,3578,2814,7156
22-07-17,22,July,2017,23,Youth (<25),1,M,United States,Bikes,2,344,540,392,1080
22-07-17,22,July,2017,23,Youth (<25),1,F,United States,Bikes,2,2171,3578,2814,7156
22-07-17,22,July,2017,28,Young Adults (25-34),1,M,United States,Bikes,2,2171,3578,2814,7156
22-07-17,22,July,2017,32,Young Adults (25-34),1,F,Australia,Bikes,2,713,1120,814,2240
22-07-17,22,July,2017,33,Young Adults (25-34),1,M,Australia,Bikes,2,1083,1701,1236,3402
22-07-17,22,July,2017,48,Adults (35-64),1,F,Germany,Bikes,2,1519,2443,1848,4886
22-07-17,22,July,2017,53,Adults (35-64),1,M,United States,Bikes,2,2171,3578,2814,7156
23-07-17,23,July,2017,20,Youth (<25),1,F,United States,Bikes,2,1519,2443,1848,4886
23-07-17,23,July,2017,29,Young Adults (25-34),1,F,United Kingdom,Bikes,2,1266,2320,2108,4640
23-07-17,23,July,2017,32,Young Adults (25-34),1,M,United Kingdom,Bikes,2,295,540,490,1080
23-07-17,23,July,2017,38,Adults (35-64),1,M,United States,Bikes,2,2171,3578,2814,7156
23-07-17,23,July,2017,39,Adults (35-64),1,F,United Kingdom,Bikes,2,344,540,392,1080
23-07-17,23,July,2017,55,Adults (35-64),1,F,United States,Bikes,2,713,1120,814,2240
23-07-17,23,July,2017,57,Adults (35-64),1,M,Germany,Bikes,2,1519,2443,1848,4886
24-07-17,24,July,2017,25,Young Adults (25-34),1,F,Australia,Bikes,2,1083,1701,1236,3402
24-07-17,24,July,2017,26,Young Adults (25-34),1,M,United Kingdom,Bikes,2,1555,2443,1776,4886
24-07-17,24,July,2017,28,Young Adults (25-34),1,F,Australia,Bikes,2,1555,2443,1776,4886
24-07-17,24,July,2017,34,Young Adults (25-34),1,M,France,Bikes,2,1555,2443,1776,4886
24-07-17,24,July,2017,48,Adults (35-64),1,M,France,Bikes,2,2171,3578,2814,7156
24-07-17,24,July,2017,52,Adults (35-64),1,M,France,Bikes,2,2171,3578,2814,7156
25-07-17,25,July,2017,17,Youth (<25),1,F,Australia,Bikes,2,295,540,490,1080
25-07-17,25,July,2017,23,Youth (<25),1,M,United States,Bikes,2,1266,2320,2108,4640
25-07-17,25,July,2017,23,Youth (<25),1,F,canada,Bikes,2,1555,2443,1776,4886
25-07-17,25,July,2017,24,Youth (<25),1,M,Germany,Bikes,2,1266,2320,2108,4640
25-07-17,25,July,2017,28,Young Adults (25-34),1,F,Germany,Bikes,2,1555,2443,1776,4886
25-07-17,25,July,2017,31,Young Adults (25-34),1,F,United States,Bikes,2,487,783,592,1566
25-07-17,25,July,2017,40,Adults (35-64),1,M,Australia,Bikes,2,713,1120,814,2240
